sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,buffer_flow_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_equilibrium_affine,residual_equilibrium_affine
615,2026-05-14T22:52:00.395Z,2026-05-14 22:52:00.395000+00:00,4505.876466666667,75.09794111111111,69.168,5,37,train,3,6,4.747161865234375,2.250961303710937,7.321437358856201,7.362955093383789,16.935353755950928,0.434768307735911,0.565231692264089,True,True,False,3.2525825063212204,0.512228321862543,0.01329149267354377,0.04323167655286513,0.056523169226408904,0.04323167655286513,5.27245641021339,5.27245641021339,-0.5252945449790154,4.929414153324006,-0.18225228808963134,4.826769389513063,-0.07960752427868822
616,2026-05-14T22:53:09.633Z,2026-05-14 22:53:09.633000+00:00,4507.030433333333,75.11717388888889,69.238,5,37,train,3,7,4.399256706237793,8.911113739013672,8.773386955,9.477649688720703,27.162150382734374,0.3489285478201745,0.6510714521798254,True,True,False,0.9845443804167046,-0.006764702343881349,0.03280709963478452,0.032300045583198024,0.06510714521798255,0.032300045583198024,4.753705755243767,4.753705755243767,-0.3544490490059742,4.410663498354383,-0.011406792116590125,4.416482723950105,-0.01722601771231247
617,2026-05-14T22:54:18.833Z,2026-05-14 22:54:18.833000+00:00,4508.183766666667,75.13639611111111,69.2,5,37,train,3,8,4.519452095031738,4.159537315368652,6.353402614593506,6.289340019226074,16.802279949188232,0.37431467861776285,0.6256853213822371,True,True,False,1.5274301281344353,0.18396135268892544,0.024755791047093058,0.037812741091130656,0.06256853213822372,0.037812741091130656,4.94429136814054,4.94429136814054,-0.42483927310880176,4.601249111251156,-0.0817970162194177,4.56721937338001,-0.04776727834827188
618,2026-05-14T22:55:28.025Z,2026-05-14 22:55:28.025000+00:00,4509.336966666667,75.15561611111112,69.192,5,37,train,3,9,4.393743515014648,5.994668006896973,6.170247554779053,3.924541711807251,16.089457273483276,0.2439200804041546,0.7560799195958454,True,True,False,1.0292892863591565,0.012537452325709885,0.037258360583589535,0.03834963137599501,0.07560799195958454,0.03834963137599501,4.772925093148201,4.772925093148201,-0.3791815781335526,4.429882836258817,-0.03613932124416852,4.431683549216725,-0.03794003420207659
619,2026-05-14T22:56:37.104Z,2026-05-14 22:56:37.104000+00:00,4510.488283333334,75.17480472222223,69.079,5,38,train,4,0,4.779691696166992,2.9302754402160645,9.124853134155272,6.995248794555664,19.050377368927002,0.3671973871743658,0.6328026128256341,True,True,False,3.1139916094312445,0.49331743803858197,0.015381718605719725,0.04789854267684369,0.06328026128256341,0.04789854267684369,5.253525429734589,5.253525429734589,-0.47383373356759684,4.910483172845205,-0.13079147667821278,4.811796629899026,-0.03210493373203338
620,2026-05-14T22:57:46.357Z,2026-05-14 22:57:46.357000+00:00,4511.6425,75.19404166666666,69.253,5,38,train,4,1,4.292844772338867,9.191133499145508,6.529592514038086,1.9903440475463867,17.71107006072998,0.11237853165967052,0.8876214683403295,True,True,False,0.7104229869629395,-0.1484829946539371,0.05189485145521855,0.036867295378814405,0.08876214683403295,0.036867295378814405,4.61200925836805,4.61200925836805,-0.3191644860291829,4.268967001478666,0.023877770860201153,4.304413114652948,-0.01156834231408066
621,2026-05-14T22:58:55.375Z,2026-05-14 22:58:55.375000+00:00,4512.7928,75.21321333333334,69.018,5,38,train,4,2,3.755273818969727,4.273054122924805,1.0735427141189575,7.122714042663574,12.469310879707336,0.571219541430725,0.42878045856927505,True,True,False,0.2512354590501051,-0.599919064843288,0.03426856675679495,0.008609479100132551,0.042878045856927505,0.008609479100132551,4.164390830817492,4.164390830817492,-0.40911701184776517,3.8213485739281077,-0.06607475495838067,3.950385856422291,-0.1951120374525641
622,2026-05-14T23:00:04.610Z,2026-05-14 23:00:04.610000+00:00,4513.946716666667,75.23244527777779,69.235,5,38,train,4,3,4.143980026245117,9.571556091308594,5.430254936218262,6.713531494140625,21.71534252166748,0.30916074602285876,0.6908392539771413,True,True,False,0.5673325094076583,-0.2461623296878396,0.0440773894390942,0.025006535958619926,0.06908392539771413,0.025006535958619926,4.514669629880793,4.514669629880793,-0.37068960363567616,4.171627372991409,-0.0276473467462921,4.2274259316651746,-0.08344590542005736
623,2026-05-14T23:01:13.634Z,2026-05-14 23:01:13.634000+00:00,4515.097116666667,75.25161861111111,69.024,5,38,train,4,4,4.531582832336426,4.392673015594482,7.131916999816895,3.278442383,14.803032398411377,0.22147099964138656,0.7785290003586134,True,True,False,1.6235938742760476,0.21047740408086693,0.029674143090208282,0.04817875694565307,0.07785290003586136,0.04817875694565307,4.970730384571505,4.970730384571505,-0.4391475522350792,4.627688127682121,-0.09610529534569512,4.588130336649753,-0.056547504313327224
624,2026-05-14T23:02:22.995Z,2026-05-14 23:02:22.995000+00:00,4516.253133333334,75.27088555555557,69.361,5,38,train,4,5,4.831519127,2.0082030296325684,8.242362976074219,1.6465376615524292,11.897103667259216,0.1383981940145394,0.8616018059854607,True,True,False,4.104347446175443,0.613244118080793,0.016879764065258467,0.06928041653328759,0.08616018059854606,0.06928041653328759,5.37337949145657,5.37337949145657,-0.5418603644565696,5.0303372345671855,-0.19881810756718554,4.906590772069252,-0.07507164506925168
625,2026-05-14T23:03:32.113Z,2026-05-14 23:03:32.113000+00:00,4517.4051,75.290085,69.118,5,38,train,4,6,3.980226516723633,6.11795187,2.331994057,4.972879409790039,13.422825336790039,0.37047933538702094,0.6295206646129791,True,True,False,0.3811723443649779,-0.41887861675717863,0.0455787192077332,0.01737334725356471,0.06295206646129792,0.01737334725356471,4.342688521499306,4.342688521499306,-0.36246200477567303,3.9996462646099213,-0.01941974788628853,4.091403827747457,-0.11117731102382411
626,2026-05-14T23:04:41.072Z,2026-05-14 23:04:41.072000+00:00,4518.554416666667,75.30924027777777,68.959,5,38,train,4,7,4.786308288574219,1.293027639389038,5.693498611450195,6.472530841827393,13.459057092666626,0.4809052222056514,0.5190947777943485,True,True,False,4.403230401277734,0.6437714107344746,0.009607119061063825,0.042302358718371035,0.05190947777943486,0.042302358718371035,5.403990122916908,5.403990122916908,-0.6176818343426893,5.060947866027524,-0.27463957745330525,4.9308011201282325,-0.1444928315540137
627,2026-05-14T23:05:50.268Z,2026-05-14 23:05:50.268000+00:00,4519.707683333333,75.32846138888888,69.196,5,38,train,4,8,4.7444047927856445,2.479830026626587,7.740009307861328,6.873239517211914,17.09307885169983,0.40210658225147083,0.5978934177485291,True,True,False,3.1211854138206303,0.49431956866768884,0.014507801948038046,0.045281539826814876,0.05978934177485292,0.045281539826814876,5.254539449734197,5.254539449734197,-0.5101346569485523,4.911497192844813,-0.16709240005916826,4.81259863155525,-0.06819383876960572
628,2026-05-14T23:06:59.332Z,2026-05-14 23:06:59.332000+00:00,4520.85875,75.34764583333335,69.064,5,38,train,4,9,4.555290222167969,5.553618431091309,8.101902008,3.4433748722076416,17.09889531129895,0.20137996107457654,0.7986200389254234,True,True,False,1.4588510371260675,0.16401094846851982,0.03247939899030482,0.047382604902237536,0.07986200389254236,0.047382604902237536,4.92427924154258,4.92427924154258,-0.36898901937461126,4.581236984653196,-0.025946762485227204,4.5513915211854306,0.0038987009825381946
629,2026-05-14T23:08:08.487Z,2026-05-14 23:08:08.487000+00:00,4522.011333333333,75.36685555555555,69.155,5,39,train,5,0,4.451636314,7.946434020996094,9.214640617370604,8.876422882080078,26.037497520446777,0.34090921660614976,0.6590907833938502,True,True,False,1.1595944285227373,0.06430612004304609,0.03051919261732393,0.03538988572206109,0.06590907833938502,0.03538988572206109,4.824702908751027,4.824702908751027,-0.37306659475102677,4.481660651861643,-0.030024337861642714,4.472635299562103,-0.020998985562102668
630,2026-05-14T23:09:17.758Z,2026-05-14 23:09:17.758000+00:00,4523.16585,75.3860975,69.271,5,39,train,5,1,4.6782426834106445,1.6161763668060305,4.722636222839356,5.714143276,12.052955865645387,0.4740864680577697,0.5259135319422302,True,True,False,2.9221044929474305,0.4656957420223238,0.013408962787399129,0.0391823904068239,0.05259135319422303,0.0391823904068239,5.225954086227071,5.225954086227071,-0.547711402816426,4.8829118293376865,-0.204669145927042,4.789990094361344,-0.11174741095069951
631,2026-05-14T23:10:27.017Z,2026-05-14 23:10:27.017000+00:00,4524.320166666667,75.40533611111113,69.259,5,39,train,5,2,4.436197280883789,9.014187812805176,9.798366547,1.6001893281936646,20.41274368799884,0.07839168279639232,0.9216083172036077,True,True,False,1.0869938313334069,0.03622707948145207,0.04415960906864687,0.048001222651713915,0.09216083172036078,0.048001222651713915,4.796528736206573,4.796528736206573,-0.3603314553227843,4.453486479317189,-0.017289198433400266,4.450351978668877,-0.014154697785087933
632,2026-05-14T23:11:36.375Z,2026-05-14 23:11:36.375000+00:00,4525.476133333334,75.42460222222222,69.358,5,39,train,5,3,4.985898971557617,1.269909143447876,8.956295013427734,8.344896317,18.57110047387561,0.4493485094617282,0.5506514905382718,True,True,False,7.052705352692304,0.8483557403066987,0.006838093118037275,0.04822705593578991,0.055065149053827186,0.04822705593578991,5.608534081563094,5.608534081563094,-0.6226351100054766,5.26549182467371,-0.2795928531160925,5.092577607444486,-0.10667863588686899
633,2026-05-14T23:12:45.489Z,2026-05-14 23:12:45.489000+00:00,4526.6280333333325,75.44380055555554,69.114,5,39,train,5,4,4.695885658,3.663601875305176,8.622967720031738,8.520511627197266,20.80708122253418,0.40950057031399034,0.5904994296860097,True,True,False,2.353685802531,0.3717484876771859,0.017607476205444304,0.04144246676315667,0.05904994296860097,0.04144246676315667,5.132007801594709,5.132007801594709,-0.4361221435947087,4.7889655447053245,-0.09307988670532463,4.715686751330196,-0.019801093330196196
634,2026-05-14T23:13:54.797Z,2026-05-14 23:13:54.797000+00:00,4527.783166666666,75.46305277777778,69.308,5,39,train,5,5,3.813165664672852,6.043503761291504,1.5291234254837036,6.872276782989502,14.44490396976471,0.47575787262928015,0.5242421273707198,True,True,False,0.25301935530804204,-0.5968462551800896,0.04183831040996492,0.01058590232710707,0.05242421273707199,0.01058590232710707,4.166647762277043,4.166647762277043,-0.3534820976041906,3.823605505387658,-0.010439840714806081,3.952170892979011,-0.1390052283061589
635,2026-05-14T23:15:03.803Z,2026-05-14 23:15:03.803000+00:00,4528.933266666666,75.4822211111111,69.006,5,39,train,5,6,4.416348457336426,6.634596824645996,7.689690113067627,3.5352935791015625,17.859580516815186,0.197949418564059,0.802050581435941,True,True,False,1.1590289984919961,0.06409430199250796,0.03714867109224306,0.04305638705135104,0.0802050581435941,0.04305638705135104,4.8244205643102065,4.8244205643102065,-0.4080721069737807,4.481378307420822,-0.06502985008439666,4.4724119896577115,-0.05606353232128569
636,2026-05-14T23:16:12.886Z,2026-05-14 23:16:12.886000+00:00,4530.084650000001,75.50141083333334,69.083,5,39,train,5,7,4.3386077880859375,6.049955845,5.592577934265137,8.000649452209473,19.64318323147461,0.4072990287740072,0.5927009712259927,True,True,False,0.9243997935765326,-0.03414016017322135,0.030799263916176545,0.028470833206422744,0.059270097122599286,0.028470833206422744,4.726410960607973,4.726410960607973,-0.38780317252203567,4.383368703718589,-0.04476091563265161,4.394894914525554,-0.05628712643961631
637,2026-05-14T23:17:21.987Z,2026-05-14 23:17:21.987000+00:00,4531.236333333333,75.52060555555555,69.101,5,39,train,5,8,4.432338714599609,5.819300174713135,6.5434346199035645,2.0591769218444824,14.421911716461182,0.1427811348681421,0.857218865131858,True,True,False,1.124436688854279,0.05093500761043804,0.04035040769297583,0.04537147882020997,0.0857218865131858,0.04537147882020997,4.811249046880265,4.811249046880265,-0.37891033228065574,4.468206789990881,-0.03586807539127168,4.461994464561668,-0.029655749962058664
638,2026-05-14T23:18:31.133Z,2026-05-14 23:18:31.133000+00:00,4532.388766666667,75.53981277777778,69.146,5,39,train,5,9,4.487473487854004,5.560686111450195,7.556756496429443,2.346548795700073,15.463991403579712,0.15174276384794663,0.8482572361520534,True,True,False,1.3589611686351208,0.13320704724873306,0.03595893172937855,0.0488667918858268,0.08482572361520535,0.0488667918858268,4.893474960951375,4.893474960951375,-0.4060014730973709,4.550432704061991,-0.06295921620798683,4.5270280135006615,-0.03955452564665762
639,2026-05-14T23:19:40.400Z,2026-05-14 23:19:40.400000+00:00,4533.543216666667,75.55905361111111,69.267,5,40,train,6,0,4.515041351318359,3.801365375518799,5.935455322265625,2.7441649436950684,12.480985641479492,0.21986764687678753,0.7801323531232125,True,True,False,1.5614009009737908,0.19351442562930463,0.030457253014419674,0.047555982297901575,0.07801323531232125,0.047555982297901575,4.953774606410102,4.953774606410102,-0.43873325509174244,4.610732349520718,-0.09569099820235838,4.574719790335793,-0.05967843901743386
640,2026-05-14T23:20:49.663Z,2026-05-14 23:20:49.663000+00:00,4534.6976,75.57829333333333,69.263,5,40,train,6,1,4.408079147338867,4.855933189,5.503447532653809,3.3494701385498047,13.708850860203613,0.24432902310384141,0.7556709768961586,True,True,False,1.1333449861131952,0.05436212765668926,0.03542188355915834,0.040145214130457525,0.07556709768961586,0.040145214130457525,4.81471570473993,4.81471570473993,-0.40663655740106286,4.471673447850546,-0.0635943005116788,4.464736289521817,-0.05665714218294937
641,2026-05-14T23:21:58.568Z,2026-05-14 23:21:58.568000+00:00,4535.846016666666,75.5974336111111,68.905,5,40,train,6,2,4.486371040344238,6.199004173278809,8.387766838,8.092450141906738,22.679221153185544,0.35682222450439244,0.6431777754956076,True,True,False,1.3530829474443633,0.13132442077588052,0.027333408547886098,0.03698436900167467,0.06431777754956076,0.03698436900167467,4.891678999879927,4.891678999879927,-0.40530795953568877,4.548636742990543,-0.06226570264630471,4.5256075644420894,-0.039236524097851166
642,2026-05-14T23:23:07.643Z,2026-05-14 23:23:07.643000+00:00,4536.997266666667,75.61662111111112,69.075,5,40,train,6,3,4.763151168823242,2.343240737915039,7.751183032989502,5.266149520874023,15.360573291778564,0.342835480215613,0.6571645197843871,True,True,False,3.3078901828440914,0.519551083172985,0.015254904184918745,0.05046154779351996,0.0657164519784387,0.05046154779351996,5.279745730364384,5.279745730364384,-0.516594561541142,4.936703473475,-0.17355230465175797,4.83253460798618,-0.06938343916293821
643,2026-05-14T23:24:17.202Z,2026-05-14 23:24:17.202000+00:00,4538.156583333333,75.63594305555556,69.559,5,40,train,6,4,4.327580451965332,1.7146482467651367,2.178166151046753,6.697207450866699,10.590021848678589,0.6324073308406223,0.36759266915937766,True,True,False,1.2703282758758778,0.10391596503368744,0.01619116817005518,0.020568098745882592,0.03675926691593777,0.020568098745882592,4.864570798550885,4.864570798550885,-0.5369903465855526,4.5215285416615005,-0.1939480896961685,4.5041673340999155,-0.1765868821345835
644,2026-05-14T23:25:26.362Z,2026-05-14 23:25:26.362000+00:00,4539.30925,75.65515416666668,69.16,5,40,train,6,5,4.0662384033203125,8.072714805603027,3.604891777038574,7.441350936889648,19.11895751953125,0.38921321569378603,0.610786784306214,True,True,False,0.44655259895178356,-0.350127378681126,0.042223613904451784,0.018855064526169613,0.0610786784306214,0.018855064526169613,4.411164663830141,4.411164663830141,-0.3449262605098289,4.068122406940757,-0.0018840036204448296,4.145562502706967,-0.07932409938665419
645,2026-05-14T23:26:35.581Z,2026-05-14 23:26:35.581000+00:00,4540.4628999999995,75.67438166666666,69.219,5,40,train,6,6,3.814820289611816,4.432000160217285,1.3035061359405518,6.562709808349609,12.298216104507446,0.5336310366138627,0.46636896338613726,True,True,False,0.2941123846612509,-0.5314866875745442,0.03603774826003345,0.01059914807858028,0.04663689633861373,0.01059914807858028,4.231618017453806,4.231618017453806,-0.41679772784198965,3.888575760564421,-0.07375547095260515,4.003556716017267,-0.1887364264054514
646,2026-05-14T23:27:44.527Z,2026-05-14 23:27:44.527000+00:00,4541.611999999999,75.69353333333332,68.946,5,40,train,6,7,4.456046104431152,5.059220790863037,6.578851699829102,4.573064804077148,16.211137294769287,0.2820940148075053,0.7179059851924947,True,True,False,1.3003685689524602,0.11406646367284655,0.031208302655578977,0.0405822958636705,0.07179059851924947,0.0405822958636705,4.874395214768556,4.874395214768556,-0.4183491103374033,4.531352957879172,-0.07530685344801924,4.5119375931491055,-0.05589148871795313
647,2026-05-14T23:28:53.647Z,2026-05-14 23:28:53.647000+00:00,4542.764,75.71273333333333,69.12,5,40,train,6,8,4.862946510314941,1.995943665504456,9.354022026062012,4.598310470581055,15.948276162147522,0.2883264889464936,0.7116735110535064,True,True,False,4.686516051392598,0.6708501088303939,0.012515105991465922,0.05865224511388473,0.07116735110535065,0.05865224511388473,5.43100609103968,5.43100609103968,-0.5680595807247384,5.087963834150296,-0.22501732383535433,4.952168402023417,-0.08922189170847528
